year,panel,gram_canonical,total_words,total
1987,2: Scale without 'species',cell,14598709,12574
1988,2: Scale without 'species',cell,15573940,9935
1989,2: Scale without 'species',cell,15966033,11742
1990,2: Scale without 'species',cell,16534942,11963
1991,2: Scale without 'species',cell,17585954,10269
1992,2: Scale without 'species',cell,18582976,12346
1993,2: Scale without 'species',cell,19158560,12573
1994,2: Scale without 'species',cell,20273048,13404
1995,2: Scale without 'species',cell,21582533,12819
1996,2: Scale without 'species',cell,23433482,13337
1997,2: Scale without 'species',cell,24142578,12478
1998,2: Scale without 'species',cell,26454637,12870
1999,2: Scale without 'species',cell,26387547,13334
2000,2: Scale without 'species',cell,28146960,16268
2001,2: Scale without 'species',cell,30114953,16478
2002,2: Scale without 'species',cell,29304753,13391
2003,2: Scale without 'species',cell,30981377,15933
2004,2: Scale without 'species',cell,31953113,15799
2005,2: Scale without 'species',cell,34738168,18943
2006,2: Scale without 'species',cell,36837237,17666
2007,2: Scale without 'species',cell,36641945,17914
2008,2: Scale without 'species',cell,39330183,21697
2009,2: Scale without 'species',cell,40377665,19593
2010,2: Scale without 'species',cell,38030234,20331
2011,2: Scale without 'species',cell,39815988,26186
1920,2: Scale without 'species',community,1238345,103
1921,2: Scale without 'species',community,1161623,68
1922,2: Scale without 'species',community,1227253,78
1923,2: Scale without 'species',community,1410471,124
1924,2: Scale without 'species',community,1420599,47
1925,2: Scale without 'species',community,1665928,31
1926,2: Scale without 'species',community,1904958,145
1927,2: Scale without 'species',community,1785362,122
1928,2: Scale without 'species',community,1938784,214
1929,2: Scale without 'species',community,1953262,205
1930,2: Scale without 'species',community,2111981,300
1931,2: Scale without 'species',community,2434124,366
1932,2: Scale without 'species',community,2400513,414
1933,2: Scale without 'species',community,2136969,407
1934,2: Scale without 'species',community,2445175,357
1935,2: Scale without 'species',community,2536260,890
1936,2: Scale without 'species',community,2751507,410
1937,2: Scale without 'species',community,2976473,569
1938,2: Scale without 'species',community,2886297,749
1939,2: Scale without 'species',community,2840157,544
1940,2: Scale without 'species',community,3000307,711
1941,2: Scale without 'species',community,2759525,588
1942,2: Scale without 'species',community,2730695,414
1943,2: Scale without 'species',community,2367394,214
1944,2: Scale without 'species',community,2209069,280
1945,2: Scale without 'species',community,2185186,415
1946,2: Scale without 'species',community,2461581,445
1947,2: Scale without 'species',community,2615111,686
1948,2: Scale without 'species',community,2631628,370
1949,2: Scale without 'species',community,2804409,379
1950,2: Scale without 'species',community,3153253,798
1951,2: Scale without 'species',community,3011208,959
1952,2: Scale without 'species',community,3139138,663
1953,2: Scale without 'species',community,3184772,848
1954,2: Scale without 'species',community,3649078,928
1955,2: Scale without 'species',community,3555386,788
1956,2: Scale without 'species',community,3699565,777
1957,2: Scale without 'species',community,3689751,1134
1958,2: Scale without 'species',community,3814339,1028
1959,2: Scale without 'species',community,3621589,896
1960,2: Scale without 'species',community,3934513,782
1961,2: Scale without 'species',community,4042372,1048
1962,2: Scale without 'species',community,4017454,1252
1963,2: Scale without 'species',community,4556693,887
1964,2: Scale without 'species',community,5158453,844
1965,2: Scale without 'species',community,5234257,1472
1966,2: Scale without 'species',community,5493607,1112
1967,2: Scale without 'species',community,6000525,1328
1968,2: Scale without 'species',community,6521402,2031
1969,2: Scale without 'species',community,7381164,1669
1970,2: Scale without 'species',community,7236804,1620
1971,2: Scale without 'species',community,7864657,2119
1972,2: Scale without 'species',community,7915372,1831
1973,2: Scale without 'species',community,8425604,2064
1974,2: Scale without 'species',community,8556640,2343
1975,2: Scale without 'species',community,9162777,2665
1976,2: Scale without 'species',community,9429413,2882
1977,2: Scale without 'species',community,10649032,3656
1978,2: Scale without 'species',community,10558723,3007
1979,2: Scale without 'species',community,10786566,3772
1980,2: Scale without 'species',community,11619305,4300
1981,2: Scale without 'species',community,12165346,4650
1982,2: Scale without 'species',community,12314218,4430
1983,2: Scale without 'species',community,12706096,4980
1984,2: Scale without 'species',community,13379542,5112
1985,2: Scale without 'species',community,14023196,5120
1986,2: Scale without 'species',community,13255908,5640
1987,2: Scale without 'species',community,14598709,5789
1988,2: Scale without 'species',community,15573940,6629
1989,2: Scale without 'species',community,15966033,5906
1990,2: Scale without 'species',community,16534942,7360
1991,2: Scale without 'species',community,17585954,7364
1992,2: Scale without 'species',community,18582976,7963
1993,2: Scale without 'species',community,19158560,8450
1994,2: Scale without 'species',community,20273048,8866
1995,2: Scale without 'species',community,21582533,10150
1996,2: Scale without 'species',community,23433482,10778
1997,2: Scale without 'species',community,24142578,10587
1998,2: Scale without 'species',community,26454637,12633
1999,2: Scale without 'species',community,26387547,12809
2000,2: Scale without 'species',community,28146960,14973
2001,2: Scale without 'species',community,30114953,14538
2002,2: Scale without 'species',community,29304753,15377
2003,2: Scale without 'species',community,30981377,16867
2004,2: Scale without 'species',community,31953113,18484
2005,2: Scale without 'species',community,34738168,19001
2006,2: Scale without 'species',community,36837237,22128
2007,2: Scale without 'species',community,36641945,22610
2008,2: Scale without 'species',community,39330183,24991
2009,2: Scale without 'species',community,40377665,24542
2010,2: Scale without 'species',community,38030234,25343
2011,2: Scale without 'species',community,39815988,26482
1935,2: Scale without 'species',ecosystem,2536260,17
1936,2: Scale without 'species',ecosystem,2751507,1
1937,2: Scale without 'species',ecosystem,2976473,1
1938,2: Scale without 'species',ecosystem,2886297,8
1939,2: Scale without 'species',ecosystem,2840157,26
1942,2: Scale without 'species',ecosystem,2730695,17
1944,2: Scale without 'species',ecosystem,2209069,1
1945,2: Scale without 'species',ecosystem,2185186,1
1946,2: Scale without 'species',ecosystem,2461581,11
1947,2: Scale without 'species',ecosystem,2615111,14
1948,2: Scale without 'species',ecosystem,2631628,13
1949,2: Scale without 'species',ecosystem,2804409,29
1950,2: Scale without 'species',ecosystem,3153253,1
1951,2: Scale without 'species',ecosystem,3011208,22
1952,2: Scale without 'species',ecosystem,3139138,60
1953,2: Scale without 'species',ecosystem,3184772,18
1954,2: Scale without 'species',ecosystem,3649078,25
1955,2: Scale without 'species',ecosystem,3555386,11
1956,2: Scale without 'species',ecosystem,3699565,23
1957,2: Scale without 'species',ecosystem,3689751,48
1958,2: Scale without 'species',ecosystem,3814339,145
1959,2: Scale without 'species',ecosystem,3621589,96
1960,2: Scale without 'species',ecosystem,3934513,57
1961,2: Scale without 'species',ecosystem,4042372,100
1962,2: Scale without 'species',ecosystem,4017454,96
1963,2: Scale without 'species',ecosystem,4556693,146
1964,2: Scale without 'species',ecosystem,5158453,205
1965,2: Scale without 'species',ecosystem,5234257,151
1966,2: Scale without 'species',ecosystem,5493607,184
1967,2: Scale without 'species',ecosystem,6000525,365
1968,2: Scale without 'species',ecosystem,6521402,305
1969,2: Scale without 'species',ecosystem,7381164,393
1970,2: Scale without 'species',ecosystem,7236804,527
1971,2: Scale without 'species',ecosystem,7864657,589
1972,2: Scale without 'species',ecosystem,7915372,797
1973,2: Scale without 'species',ecosystem,8425604,725
1974,2: Scale without 'species',ecosystem,8556640,841
1975,2: Scale without 'species',ecosystem,9162777,1073
1976,2: Scale without 'species',ecosystem,9429413,1578
1977,2: Scale without 'species',ecosystem,10649032,1194
1978,2: Scale without 'species',ecosystem,10558723,1252
1979,2: Scale without 'species',ecosystem,10786566,1133
1980,2: Scale without 'species',ecosystem,11619305,1470
1981,2: Scale without 'species',ecosystem,12165346,1305
1982,2: Scale without 'species',ecosystem,12314218,1604
1983,2: Scale without 'species',ecosystem,12706096,1340
1984,2: Scale without 'species',ecosystem,13379542,1452
1985,2: Scale without 'species',ecosystem,14023196,1479
1986,2: Scale without 'species',ecosystem,13255908,1270
1987,2: Scale without 'species',ecosystem,14598709,1464
1988,2: Scale without 'species',ecosystem,15573940,2162
1989,2: Scale without 'species',ecosystem,15966033,2002
1990,2: Scale without 'species',ecosystem,16534942,2335
1991,2: Scale without 'species',ecosystem,17585954,3003
1992,2: Scale without 'species',ecosystem,18582976,3183
1993,2: Scale without 'species',ecosystem,19158560,2816
1994,2: Scale without 'species',ecosystem,20273048,3171
1995,2: Scale without 'species',ecosystem,21582533,4745
1996,2: Scale without 'species',ecosystem,23433482,5941
1997,2: Scale without 'species',ecosystem,24142578,6215
1998,2: Scale without 'species',ecosystem,26454637,7682
1999,2: Scale without 'species',ecosystem,26387547,7698
2000,2: Scale without 'species',ecosystem,28146960,7615
2001,2: Scale without 'species',ecosystem,30114953,8976
2002,2: Scale without 'species',ecosystem,29304753,8864
2003,2: Scale without 'species',ecosystem,30981377,9306
2004,2: Scale without 'species',ecosystem,31953113,10592
2005,2: Scale without 'species',ecosystem,34738168,11851
2006,2: Scale without 'species',ecosystem,36837237,13492
2007,2: Scale without 'species',ecosystem,36641945,14550
2008,2: Scale without 'species',ecosystem,39330183,17023
2009,2: Scale without 'species',ecosystem,40377665,16306
2010,2: Scale without 'species',ecosystem,38030234,17717
2011,2: Scale without 'species',ecosystem,39815988,19815
1920,2: Scale without 'species',gene,1238345,96
1921,2: Scale without 'species',gene,1161623,44
1922,2: Scale without 'species',gene,1227253,201
1923,2: Scale without 'species',gene,1410471,68
1924,2: Scale without 'species',gene,1420599,59
1925,2: Scale without 'species',gene,1665928,52
1926,2: Scale without 'species',gene,1904958,84
1927,2: Scale without 'species',gene,1785362,82
1928,2: Scale without 'species',gene,1938784,168
1929,2: Scale without 'species',gene,1953262,238
1930,2: Scale without 'species',gene,2111981,147
1931,2: Scale without 'species',gene,2434124,214
1932,2: Scale without 'species',gene,2400513,372
1933,2: Scale without 'species',gene,2136969,209
1934,2: Scale without 'species',gene,2445175,349
1935,2: Scale without 'species',gene,2536260,574
1936,2: Scale without 'species',gene,2751507,453
1937,2: Scale without 'species',gene,2976473,344
1938,2: Scale without 'species',gene,2886297,498
1939,2: Scale without 'species',gene,2840157,422
1940,2: Scale without 'species',gene,3000307,302
1941,2: Scale without 'species',gene,2759525,410
1942,2: Scale without 'species',gene,2730695,404
1943,2: Scale without 'species',gene,2367394,236
1944,2: Scale without 'species',gene,2209069,269
1945,2: Scale without 'species',gene,2185186,484
1946,2: Scale without 'species',gene,2461581,378
1947,2: Scale without 'species',gene,2615111,467
1948,2: Scale without 'species',gene,2631628,356
1949,2: Scale without 'species',gene,2804409,284
1950,2: Scale without 'species',gene,3153253,408
1951,2: Scale without 'species',gene,3011208,627
1952,2: Scale without 'species',gene,3139138,399
1953,2: Scale without 'species',gene,3184772,537
1954,2: Scale without 'species',gene,3649078,439
1955,2: Scale without 'species',gene,3555386,603
1956,2: Scale without 'species',gene,3699565,623
1957,2: Scale without 'species',gene,3689751,285
1958,2: Scale without 'species',gene,3814339,599
1959,2: Scale without 'species',gene,3621589,445
1960,2: Scale without 'species',gene,3934513,701
1961,2: Scale without 'species',gene,4042372,584
1962,2: Scale without 'species',gene,4017454,641
1963,2: Scale without 'species',gene,4556693,740
1964,2: Scale without 'species',gene,5158453,712
1965,2: Scale without 'species',gene,5234257,893
1966,2: Scale without 'species',gene,5493607,1161
1967,2: Scale without 'species',gene,6000525,542
1968,2: Scale without 'species',gene,6521402,779
1969,2: Scale without 'species',gene,7381164,815
1970,2: Scale without 'species',gene,7236804,1092
1971,2: Scale without 'species',gene,7864657,925
1972,2: Scale without 'species',gene,7915372,1112
1973,2: Scale without 'species',gene,8425604,1034
1974,2: Scale without 'species',gene,8556640,838
1975,2: Scale without 'species',gene,9162777,1077
1976,2: Scale without 'species',gene,9429413,1392
1977,2: Scale without 'species',gene,10649032,1481
1978,2: Scale without 'species',gene,10558723,1608
