year,panel,gram_canonical,total_words,total
1972,4: Consequences to species/landscapes,deforestation,7915372,35
1973,4: Consequences to species/landscapes,deforestation,8425604,8
1974,4: Consequences to species/landscapes,deforestation,8556640,71
1975,4: Consequences to species/landscapes,deforestation,9162777,19
1976,4: Consequences to species/landscapes,deforestation,9429413,21
1977,4: Consequences to species/landscapes,deforestation,10649032,21
1978,4: Consequences to species/landscapes,deforestation,10558723,38
1979,4: Consequences to species/landscapes,deforestation,10786566,60
1980,4: Consequences to species/landscapes,deforestation,11619305,47
1981,4: Consequences to species/landscapes,deforestation,12165346,58
1982,4: Consequences to species/landscapes,deforestation,12314218,23
1983,4: Consequences to species/landscapes,deforestation,12706096,133
1984,4: Consequences to species/landscapes,deforestation,13379542,71
1985,4: Consequences to species/landscapes,deforestation,14023196,100
1986,4: Consequences to species/landscapes,deforestation,13255908,166
1987,4: Consequences to species/landscapes,deforestation,14598709,216
1988,4: Consequences to species/landscapes,deforestation,15573940,299
1989,4: Consequences to species/landscapes,deforestation,15966033,148
1990,4: Consequences to species/landscapes,deforestation,16534942,188
1991,4: Consequences to species/landscapes,deforestation,17585954,265
1992,4: Consequences to species/landscapes,deforestation,18582976,451
1993,4: Consequences to species/landscapes,deforestation,19158560,814
1994,4: Consequences to species/landscapes,deforestation,20273048,753
1995,4: Consequences to species/landscapes,deforestation,21582533,503
1996,4: Consequences to species/landscapes,deforestation,23433482,534
1997,4: Consequences to species/landscapes,deforestation,24142578,632
1998,4: Consequences to species/landscapes,deforestation,26454637,599
1999,4: Consequences to species/landscapes,deforestation,26387547,874
2000,4: Consequences to species/landscapes,deforestation,28146960,611
2001,4: Consequences to species/landscapes,deforestation,30114953,626
2002,4: Consequences to species/landscapes,deforestation,29304753,673
2003,4: Consequences to species/landscapes,deforestation,30981377,690
2004,4: Consequences to species/landscapes,deforestation,31953113,1162
2005,4: Consequences to species/landscapes,deforestation,34738168,858
2006,4: Consequences to species/landscapes,deforestation,36837237,1309
2007,4: Consequences to species/landscapes,deforestation,36641945,1108
2008,4: Consequences to species/landscapes,deforestation,39330183,2005
2009,4: Consequences to species/landscapes,deforestation,40377665,1268
2010,4: Consequences to species/landscapes,deforestation,38030234,1488
2011,4: Consequences to species/landscapes,deforestation,39815988,1117
1920,4: Consequences to species/landscapes,disturbance,1238345,37
1921,4: Consequences to species/landscapes,disturbance,1161623,54
1922,4: Consequences to species/landscapes,disturbance,1227253,49
1923,4: Consequences to species/landscapes,disturbance,1410471,65
1924,4: Consequences to species/landscapes,disturbance,1420599,119
1925,4: Consequences to species/landscapes,disturbance,1665928,103
1926,4: Consequences to species/landscapes,disturbance,1904958,85
1927,4: Consequences to species/landscapes,disturbance,1785362,88
1928,4: Consequences to species/landscapes,disturbance,1938784,75
1929,4: Consequences to species/landscapes,disturbance,1953262,116
1930,4: Consequences to species/landscapes,disturbance,2111981,69
1931,4: Consequences to species/landscapes,disturbance,2434124,106
1932,4: Consequences to species/landscapes,disturbance,2400513,122
1933,4: Consequences to species/landscapes,disturbance,2136969,92
1934,4: Consequences to species/landscapes,disturbance,2445175,175
1935,4: Consequences to species/landscapes,disturbance,2536260,134
1936,4: Consequences to species/landscapes,disturbance,2751507,160
1937,4: Consequences to species/landscapes,disturbance,2976473,144
1938,4: Consequences to species/landscapes,disturbance,2886297,144
1939,4: Consequences to species/landscapes,disturbance,2840157,133
1940,4: Consequences to species/landscapes,disturbance,3000307,103
1941,4: Consequences to species/landscapes,disturbance,2759525,104
1942,4: Consequences to species/landscapes,disturbance,2730695,144
1943,4: Consequences to species/landscapes,disturbance,2367394,73
1944,4: Consequences to species/landscapes,disturbance,2209069,91
1945,4: Consequences to species/landscapes,disturbance,2185186,100
1946,4: Consequences to species/landscapes,disturbance,2461581,123
1947,4: Consequences to species/landscapes,disturbance,2615111,149
1948,4: Consequences to species/landscapes,disturbance,2631628,106
1949,4: Consequences to species/landscapes,disturbance,2804409,154
1950,4: Consequences to species/landscapes,disturbance,3153253,128
1951,4: Consequences to species/landscapes,disturbance,3011208,143
1952,4: Consequences to species/landscapes,disturbance,3139138,241
1953,4: Consequences to species/landscapes,disturbance,3184772,191
1954,4: Consequences to species/landscapes,disturbance,3649078,184
1955,4: Consequences to species/landscapes,disturbance,3555386,196
1956,4: Consequences to species/landscapes,disturbance,3699565,242
1957,4: Consequences to species/landscapes,disturbance,3689751,175
1958,4: Consequences to species/landscapes,disturbance,3814339,199
1959,4: Consequences to species/landscapes,disturbance,3621589,160
1960,4: Consequences to species/landscapes,disturbance,3934513,230
1961,4: Consequences to species/landscapes,disturbance,4042372,187
1962,4: Consequences to species/landscapes,disturbance,4017454,285
1963,4: Consequences to species/landscapes,disturbance,4556693,272
1964,4: Consequences to species/landscapes,disturbance,5158453,244
1965,4: Consequences to species/landscapes,disturbance,5234257,390
1966,4: Consequences to species/landscapes,disturbance,5493607,328
1967,4: Consequences to species/landscapes,disturbance,6000525,283
1968,4: Consequences to species/landscapes,disturbance,6521402,429
1969,4: Consequences to species/landscapes,disturbance,7381164,356
1970,4: Consequences to species/landscapes,disturbance,7236804,377
1971,4: Consequences to species/landscapes,disturbance,7864657,467
1972,4: Consequences to species/landscapes,disturbance,7915372,534
1973,4: Consequences to species/landscapes,disturbance,8425604,481
1974,4: Consequences to species/landscapes,disturbance,8556640,772
1975,4: Consequences to species/landscapes,disturbance,9162777,748
1976,4: Consequences to species/landscapes,disturbance,9429413,834
1977,4: Consequences to species/landscapes,disturbance,10649032,1013
1978,4: Consequences to species/landscapes,disturbance,10558723,851
1979,4: Consequences to species/landscapes,disturbance,10786566,1487
1980,4: Consequences to species/landscapes,disturbance,11619305,1451
1981,4: Consequences to species/landscapes,disturbance,12165346,1403
1982,4: Consequences to species/landscapes,disturbance,12314218,1706
1983,4: Consequences to species/landscapes,disturbance,12706096,1475
1984,4: Consequences to species/landscapes,disturbance,13379542,2501
1985,4: Consequences to species/landscapes,disturbance,14023196,2509
1986,4: Consequences to species/landscapes,disturbance,13255908,2281
1987,4: Consequences to species/landscapes,disturbance,14598709,3189
1988,4: Consequences to species/landscapes,disturbance,15573940,4026
1989,4: Consequences to species/landscapes,disturbance,15966033,4031
1990,4: Consequences to species/landscapes,disturbance,16534942,4122
1991,4: Consequences to species/landscapes,disturbance,17585954,5733
1992,4: Consequences to species/landscapes,disturbance,18582976,4568
1993,4: Consequences to species/landscapes,disturbance,19158560,4468
1994,4: Consequences to species/landscapes,disturbance,20273048,5775
1995,4: Consequences to species/landscapes,disturbance,21582533,6413
1996,4: Consequences to species/landscapes,disturbance,23433482,7607
1997,4: Consequences to species/landscapes,disturbance,24142578,7458
1998,4: Consequences to species/landscapes,disturbance,26454637,8740
1999,4: Consequences to species/landscapes,disturbance,26387547,8479
2000,4: Consequences to species/landscapes,disturbance,28146960,9608
2001,4: Consequences to species/landscapes,disturbance,30114953,10061
2002,4: Consequences to species/landscapes,disturbance,29304753,8923
2003,4: Consequences to species/landscapes,disturbance,30981377,9598
2004,4: Consequences to species/landscapes,disturbance,31953113,10244
2005,4: Consequences to species/landscapes,disturbance,34738168,11430
2006,4: Consequences to species/landscapes,disturbance,36837237,11276
2007,4: Consequences to species/landscapes,disturbance,36641945,13084
2008,4: Consequences to species/landscapes,disturbance,39330183,13461
2009,4: Consequences to species/landscapes,disturbance,40377665,12885
2010,4: Consequences to species/landscapes,disturbance,38030234,12333
2011,4: Consequences to species/landscapes,disturbance,39815988,11789
1920,4: Consequences to species/landscapes,extinction,1238345,13
1921,4: Consequences to species/landscapes,extinction,1161623,8
1922,4: Consequences to species/landscapes,extinction,1227253,39
1923,4: Consequences to species/landscapes,extinction,1410471,23
1924,4: Consequences to species/landscapes,extinction,1420599,16
1925,4: Consequences to species/landscapes,extinction,1665928,40
1926,4: Consequences to species/landscapes,extinction,1904958,16
1927,4: Consequences to species/landscapes,extinction,1785362,17
1928,4: Consequences to species/landscapes,extinction,1938784,67
1929,4: Consequences to species/landscapes,extinction,1953262,39
1930,4: Consequences to species/landscapes,extinction,2111981,89
1931,4: Consequences to species/landscapes,extinction,2434124,55
1932,4: Consequences to species/landscapes,extinction,2400513,33
1933,4: Consequences to species/landscapes,extinction,2136969,16
1934,4: Consequences to species/landscapes,extinction,2445175,34
1935,4: Consequences to species/landscapes,extinction,2536260,39
1936,4: Consequences to species/landscapes,extinction,2751507,19
1937,4: Consequences to species/landscapes,extinction,2976473,49
1938,4: Consequences to species/landscapes,extinction,2886297,100
1939,4: Consequences to species/landscapes,extinction,2840157,64
1940,4: Consequences to species/landscapes,extinction,3000307,61
1941,4: Consequences to species/landscapes,extinction,2759525,32
1942,4: Consequences to species/landscapes,extinction,2730695,45
1943,4: Consequences to species/landscapes,extinction,2367394,19
1944,4: Consequences to species/landscapes,extinction,2209069,25
1945,4: Consequences to species/landscapes,extinction,2185186,28
1946,4: Consequences to species/landscapes,extinction,2461581,35
1947,4: Consequences to species/landscapes,extinction,2615111,44
1948,4: Consequences to species/landscapes,extinction,2631628,70
1949,4: Consequences to species/landscapes,extinction,2804409,18
1950,4: Consequences to species/landscapes,extinction,3153253,55
1951,4: Consequences to species/landscapes,extinction,3011208,81
1952,4: Consequences to species/landscapes,extinction,3139138,77
1953,4: Consequences to species/landscapes,extinction,3184772,46
1954,4: Consequences to species/landscapes,extinction,3649078,122
1955,4: Consequences to species/landscapes,extinction,3555386,44
1956,4: Consequences to species/landscapes,extinction,3699565,46
1957,4: Consequences to species/landscapes,extinction,3689751,115
1958,4: Consequences to species/landscapes,extinction,3814339,113
1959,4: Consequences to species/landscapes,extinction,3621589,72
1960,4: Consequences to species/landscapes,extinction,3934513,118
1961,4: Consequences to species/landscapes,extinction,4042372,78
1962,4: Consequences to species/landscapes,extinction,4017454,113
1963,4: Consequences to species/landscapes,extinction,4556693,131
1964,4: Consequences to species/landscapes,extinction,5158453,121
1965,4: Consequences to species/landscapes,extinction,5234257,129
1966,4: Consequences to species/landscapes,extinction,5493607,237
1967,4: Consequences to species/landscapes,extinction,6000525,172
1968,4: Consequences to species/landscapes,extinction,6521402,177
1969,4: Consequences to species/landscapes,extinction,7381164,393
1970,4: Consequences to species/landscapes,extinction,7236804,243
1971,4: Consequences to species/landscapes,extinction,7864657,335
1972,4: Consequences to species/landscapes,extinction,7915372,345
1973,4: Consequences to species/landscapes,extinction,8425604,456
1974,4: Consequences to species/landscapes,extinction,8556640,693
1975,4: Consequences to species/landscapes,extinction,9162777,534
1976,4: Consequences to species/landscapes,extinction,9429413,622
1977,4: Consequences to species/landscapes,extinction,10649032,565
1978,4: Consequences to species/landscapes,extinction,10558723,903
1979,4: Consequences to species/landscapes,extinction,10786566,753
1980,4: Consequences to species/landscapes,extinction,11619305,749
1981,4: Consequences to species/landscapes,extinction,12165346,824
1982,4: Consequences to species/landscapes,extinction,12314218,784
1983,4: Consequences to species/landscapes,extinction,12706096,918
1984,4: Consequences to species/landscapes,extinction,13379542,917
1985,4: Consequences to species/landscapes,extinction,14023196,1254
1986,4: Consequences to species/landscapes,extinction,13255908,974
1987,4: Consequences to species/landscapes,extinction,14598709,1392
1988,4: Consequences to species/landscapes,extinction,15573940,1475
1989,4: Consequences to species/landscapes,extinction,15966033,3654
1990,4: Consequences to species/landscapes,extinction,16534942,1734
1991,4: Consequences to species/landscapes,extinction,17585954,2068
1992,4: Consequences to species/landscapes,extinction,18582976,2195
1993,4: Consequences to species/landscapes,extinction,19158560,2676
1994,4: Consequences to species/landscapes,extinction,20273048,3885
1995,4: Consequences to species/landscapes,extinction,21582533,4098
1996,4: Consequences to species/landscapes,extinction,23433482,4864
1997,4: Consequences to species/landscapes,extinction,24142578,4484
1998,4: Consequences to species/landscapes,extinction,26454637,5826
1999,4: Consequences to species/landscapes,extinction,26387547,5299
2000,4: Consequences to species/landscapes,extinction,28146960,5941
2001,4: Consequences to species/landscapes,extinction,30114953,6313
2002,4: Consequences to species/landscapes,extinction,29304753,7452
2003,4: Consequences to species/landscapes,extinction,30981377,7456
2004,4: Consequences to species/landscapes,extinction,31953113,6608
2005,4: Consequences to species/landscapes,extinction,34738168,8697
2006,4: Consequences to species/landscapes,extinction,36837237,8206
2007,4: Consequences to species/landscapes,extinction,36641945,8637
2008,4: Consequences to species/landscapes,extinction,39330183,10613
2009,4: Consequences to species/landscapes,extinction,40377665,9601
2010,4: Consequences to species/landscapes,extinction,38030234,7791
2011,4: Consequences to species/landscapes,extinction,39815988,8899
1920,4: Consequences to species/landscapes,fragmentation,1238345,38
1921,4: Consequences to species/landscapes,fragmentation,1161623,4
1922,4: Consequences to species/landscapes,fragmentation,1227253,7
1923,4: Consequences to species/landscapes,fragmentation,1410471,31
1924,4: Consequences to species/landscapes,fragmentation,1420599,23
1925,4: Consequences to species/landscapes,fragmentation,1665928,35
1926,4: Consequences to species/landscapes,fragmentation,1904958,41
1927,4: Consequences to species/landscapes,fragmentation,1785362,50
1928,4: Consequences to species/landscapes,fragmentation,1938784,30
1929,4: Consequences to species/landscapes,fragmentation,1953262,17
1930,4: Consequences to species/landscapes,fragmentation,2111981,28
1931,4: Consequences to species/landscapes,fragmentation,2434124,17
1932,4: Consequences to species/landscapes,fragmentation,2400513,35
1933,4: Consequences to species/landscapes,fragmentation,2136969,22
1934,4: Consequences to species/landscapes,fragmentation,2445175,81
1935,4: Consequences to species/landscapes,fragmentation,2536260,33
1936,4: Consequences to species/landscapes,fragmentation,2751507,29
1937,4: Consequences to species/landscapes,fragmentation,2976473,34
1938,4: Consequences to species/landscapes,fragmentation,2886297,29
1939,4: Consequences to species/landscapes,fragmentation,2840157,34
1940,4: Consequences to species/landscapes,fragmentation,3000307,49
1941,4: Consequences to species/landscapes,fragmentation,2759525,8
1942,4: Consequences to species/landscapes,fragmentation,2730695,29
1943,4: Consequences to species/landscapes,fragmentation,2367394,7
1944,4: Consequences to species/landscapes,fragmentation,2209069,21
1945,4: Consequences to species/landscapes,fragmentation,2185186,20
1946,4: Consequences to species/landscapes,fragmentation,2461581,26
1947,4: Consequences to species/landscapes,fragmentation,2615111,24
1948,4: Consequences to species/landscapes,fragmentation,2631628,15
1949,4: Consequences to species/landscapes,fragmentation,2804409,29
1950,4: Consequences to species/landscapes,fragmentation,3153253,36
1951,4: Consequences to species/landscapes,fragmentation,3011208,40
1952,4: Consequences to species/landscapes,fragmentation,3139138,21
1953,4: Consequences to species/landscapes,fragmentation,3184772,18
1954,4: Consequences to species/landscapes,fragmentation,3649078,42
1955,4: Consequences to species/landscapes,fragmentation,3555386,42
1956,4: Consequences to species/landscapes,fragmentation,3699565,74
1957,4: Consequences to species/landscapes,fragmentation,3689751,34
1958,4: Consequences to species/landscapes,fragmentation,3814339,27
1959,4: Consequences to species/landscapes,fragmentation,3621589,31
1960,4: Consequences to species/landscapes,fragmentation,3934513,43
1961,4: Consequences to species/landscapes,fragmentation,4042372,34
1962,4: Consequences to species/landscapes,fragmentation,4017454,26
1963,4: Consequences to species/landscapes,fragmentation,4556693,48
1964,4: Consequences to species/landscapes,fragmentation,5158453,20
1965,4: Consequences to species/landscapes,fragmentation,5234257,35
1966,4: Consequences to species/landscapes,fragmentation,5493607,45
1967,4: Consequences to species/landscapes,fragmentation,6000525,38
1968,4: Consequences to species/landscapes,fragmentation,6521402,61
1969,4: Consequences to species/landscapes,fragmentation,7381164,53
1970,4: Consequences to species/landscapes,fragmentation,7236804,73
1971,4: Consequences to species/landscapes,fragmentation,7864657,44
1972,4: Consequences to species/landscapes,fragmentation,7915372,41
1973,4: Consequences to species/landscapes,fragmentation,8425604,80
1974,4: Consequences to species/landscapes,fragmentation,8556640,97
1975,4: Consequences to species/landscapes,fragmentation,9162777,76
1976,4: Consequences to species/landscapes,fragmentation,9429413,66
1977,4: Consequences to species/landscapes,fragmentation,10649032,85
1978,4: Consequences to species/landscapes,fragmentation,10558723,72
1979,4: Consequences to species/landscapes,fragmentation,10786566,83
1980,4: Consequences to species/landscapes,fragmentation,11619305,90
1981,4: Consequences to species/landscapes,fragmentation,12165346,95
1982,4: Consequences to species/landscapes,fragmentation,12314218,91
1983,4: Consequences to species/landscapes,fragmentation,12706096,95
1984,4: Consequences to species/landscapes,fragmentation,13379542,186
1985,4: Consequences to species/landscapes,fragmentation,14023196,201
1986,4: Consequences to species/landscapes,fragmentation,13255908,126
1987,4: Consequences to species/landscapes,fragmentation,14598709,211
1988,4: Consequences to species/landscapes,fragmentation,15573940,307
1989,4: Consequences to species/landscapes,fragmentation,15966033,306
1990,4: Consequences to species/landscapes,fragmentation,16534942,457
1991,4: Consequences to species/landscapes,fragmentation,17585954,477
1992,4: Consequences to species/landscapes,fragmentation,18582976,602
1993,4: Consequences to species/landscapes,fragmentation,19158560,825
1994,4: Consequences to species/landscapes,fragmentation,20273048,1214
1995,4: Consequences to species/landscapes,fragmentation,21582533,1334
1996,4: Consequences to species/landscapes,fragmentation,23433482,1621
1997,4: Consequences to species/landscapes,fragmentation,24142578,1927
1998,4: Consequences to species/landscapes,fragmentation,26454637,2827
1999,4: Consequences to species/landscapes,fragmentation,26387547,3000
2000,4: Consequences to species/landscapes,fragmentation,28146960,3425
2001,4: Consequences to species/landscapes,fragmentation,30114953,3826
2002,4: Consequences to species/landscapes,fragmentation,29304753,4357
2003,4: Consequences to species/landscapes,fragmentation,30981377,3956
2004,4: Consequences to species/landscapes,fragmentation,31953113,3686
2005,4: Consequences to species/landscapes,fragmentation,34738168,4435
2006,4: Consequences to species/landscapes,fragmentation,36837237,4870
2007,4: Consequences to species/landscapes,fragmentation,36641945,4449
2008,4: Consequences to species/landscapes,fragmentation,39330183,4068
2009,4: Consequences to species/landscapes,fragmentation,40377665,4713
2010,4: Consequences to species/landscapes,fragmentation,38030234,4212
2011,4: Consequences to species/landscapes,fragmentation,39815988,4493
1920,4: Consequences to species/landscapes,restoration,1238345,18
1921,4: Consequences to species/landscapes,restoration,1161623,6
1922,4: Consequences to species/landscapes,restoration,1227253,6
1923,4: Consequences to species/landscapes,restoration,1410471,3
1924,4: Consequences to species/landscapes,restoration,1420599,31
1925,4: Consequences to species/landscapes,restoration,1665928,8
1926,4: Consequences to species/landscapes,restoration,1904958,30
1927,4: Consequences to species/landscapes,restoration,1785362,10
1928,4: Consequences to species/landscapes,restoration,1938784,12
1929,4: Consequences to species/landscapes,restoration,1953262,17
1930,4: Consequences to species/landscapes,restoration,2111981,16
1931,4: Consequences to species/landscapes,restoration,2434124,34
1932,4: Consequences to species/landscapes,restoration,2400513,26
1933,4: Consequences to species/landscapes,restoration,2136969,30
1934,4: Consequences to species/landscapes,restoration,2445175,22
1935,4: Consequences to species/landscapes,restoration,2536260,36
1936,4: Consequences to species/landscapes,restoration,2751507,22
1937,4: Consequences to species/landscapes,restoration,2976473,63
1938,4: Consequences to species/landscapes,restoration,2886297,31
1939,4: Consequences to species/landscapes,restoration,2840157,28
1940,4: Consequences to species/landscapes,restoration,3000307,36
1941,4: Consequences to species/landscapes,restoration,2759525,38
1942,4: Consequences to species/landscapes,restoration,2730695,74
1943,4: Consequences to species/landscapes,restoration,2367394,16
1944,4: Consequences to species/landscapes,restoration,2209069,26
1945,4: Consequences to species/landscapes,restoration,2185186,41
1946,4: Consequences to species/landscapes,restoration,2461581,25
1947,4: Consequences to species/landscapes,restoration,2615111,29
1948,4: Consequences to species/landscapes,restoration,2631628,18
1949,4: Consequences to species/landscapes,restoration,2804409,35
1950,4: Consequences to species/landscapes,restoration,3153253,27
1951,4: Consequences to species/landscapes,restoration,3011208,37
1952,4: Consequences to species/landscapes,restoration,3139138,28
1953,4: Consequences to species/landscapes,restoration,3184772,26
1954,4: Consequences to species/landscapes,restoration,3649078,36
1955,4: Consequences to species/landscapes,restoration,3555386,27
1956,4: Consequences to species/landscapes,restoration,3699565,43
1957,4: Consequences to species/landscapes,restoration,3689751,37
1958,4: Consequences to species/landscapes,restoration,3814339,43
1959,4: Consequences to species/landscapes,restoration,3621589,39
1960,4: Consequences to species/landscapes,restoration,3934513,44
1961,4: Consequences to species/landscapes,restoration,4042372,71
1962,4: Consequences to species/landscapes,restoration,4017454,51
1963,4: Consequences to species/landscapes,restoration,4556693,51
1964,4: Consequences to species/landscapes,restoration,5158453,126
1965,4: Consequences to species/landscapes,restoration,5234257,98
1966,4: Consequences to species/landscapes,restoration,5493607,74
1967,4: Consequences to species/landscapes,restoration,6000525,93
1968,4: Consequences to species/landscapes,restoration,6521402,72
1969,4: Consequences to species/landscapes,restoration,7381164,68
1970,4: Consequences to species/landscapes,restoration,7236804,114
1971,4: Consequences to species/landscapes,restoration,7864657,126
1972,4: Consequences to species/landscapes,restoration,7915372,141
1973,4: Consequences to species/landscapes,restoration,8425604,60
1974,4: Consequences to species/landscapes,restoration,8556640,87
1975,4: Consequences to species/landscapes,restoration,9162777,145
1976,4: Consequences to species/landscapes,restoration,9429413,108
1977,4: Consequences to species/landscapes,restoration,10649032,167
1978,4: Consequences to species/landscapes,restoration,10558723,97
1979,4: Consequences to species/landscapes,restoration,10786566,79
1980,4: Consequences to species/landscapes,restoration,11619305,131
1981,4: Consequences to species/landscapes,restoration,12165346,186
1982,4: Consequences to species/landscapes,restoration,12314218,120
1983,4: Consequences to species/landscapes,restoration,12706096,198
1984,4: Consequences to species/landscapes,restoration,13379542,202
1985,4: Consequences to species/landscapes,restoration,14023196,202
1986,4: Consequences to species/landscapes,restoration,13255908,179
1987,4: Consequences to species/landscapes,restoration,14598709,286
1988,4: Consequences to species/landscapes,restoration,15573940,273
1989,4: Consequences to species/landscapes,restoration,15966033,289
1990,4: Consequences to species/landscapes,restoration,16534942,296
1991,4: Consequences to species/landscapes,restoration,17585954,368
1992,4: Consequences to species/landscapes,restoration,18582976,418
1993,4: Consequences to species/landscapes,restoration,19158560,531
1994,4: Consequences to species/landscapes,restoration,20273048,763
1995,4: Consequences to species/landscapes,restoration,21582533,745
1996,4: Consequences to species/landscapes,restoration,23433482,1265
1997,4: Consequences to species/landscapes,restoration,24142578,1472
1998,4: Consequences to species/landscapes,restoration,26454637,2044
1999,4: Consequences to species/landscapes,restoration,26387547,2023
2000,4: Consequences to species/landscapes,restoration,28146960,1732
2001,4: Consequences to species/landscapes,restoration,30114953,2505
2002,4: Consequences to species/landscapes,restoration,29304753,2945
2003,4: Consequences to species/landscapes,restoration,30981377,3260
2004,4: Consequences to species/landscapes,restoration,31953113,3563
2005,4: Consequences to species/landscapes,restoration,34738168,5596
2006,4: Consequences to species/landscapes,restoration,36837237,4012
2007,4: Consequences to species/landscapes,restoration,36641945,4809
2008,4: Consequences to species/landscapes,restoration,39330183,5698
2009,4: Consequences to species/landscapes,restoration,40377665,5415
2010,4: Consequences to species/landscapes,restoration,38030234,5464
2011,4: Consequences to species/landscapes,restoration,39815988,6815
1937,4: Consequences to species/landscapes,urbanization,2976473,1
1941,4: Consequences to species/landscapes,urbanization,2759525,3
1943,4: Consequences to species/landscapes,urbanization,2367394,1
1944,4: Consequences to species/landscapes,urbanization,2209069,3
1947,4: Consequences to species/landscapes,urbanization,2615111,5
1948,4: Consequences to species/landscapes,urbanization,2631628,1
1953,4: Consequences to species/landscapes,urbanization,3184772,1
1955,4: Consequences to species/landscapes,urbanization,3555386,1
1956,4: Consequences to species/landscapes,urbanization,3699565,2
1959,4: Consequences to species/landscapes,urbanization,3621589,1
1961,4: Consequences to species/landscapes,urbanization,4042372,2
1962,4: Consequences to species/landscapes,urbanization,4017454,3
1963,4: Consequences to species/landscapes,urbanization,4556693,12
1964,4: Consequences to species/landscapes,urbanization,5158453,2
1965,4: Consequences to species/landscapes,urbanization,5234257,3
1966,4: Consequences to species/landscapes,urbanization,5493607,3
1967,4: Consequences to species/landscapes,urbanization,6000525,2
1968,4: Consequences to species/landscapes,urbanization,6521402,6
1969,4: Consequences to species/landscapes,urbanization,7381164,13
1970,4: Consequences to species/landscapes,urbanization,7236804,7
1971,4: Consequences to species/landscapes,urbanization,7864657,13
1972,4: Consequences to species/landscapes,urbanization,7915372,50
1973,4: Consequences to species/landscapes,urbanization,8425604,14
1974,4: Consequences to species/landscapes,urbanization,8556640,33
1975,4: Consequences to species/landscapes,urbanization,9162777,23
1976,4: Consequences to species/landscapes,urbanization,9429413,39
1977,4: Consequences to species/landscapes,urbanization,10649032,41
1978,4: Consequences to species/landscapes,urbanization,10558723,43
1979,4: Consequences to species/landscapes,urbanization,10786566,14
1980,4: Consequences to species/landscapes,urbanization,11619305,49
1981,4: Consequences to species/landscapes,urbanization,12165346,50
1982,4: Consequences to species/landscapes,urbanization,12314218,21
1983,4: Consequences to species/landscapes,urbanization,12706096,27
1984,4: Consequences to species/landscapes,urbanization,13379542,53
1985,4: Consequences to species/landscapes,urbanization,14023196,30
1986,4: Consequences to species/landscapes,urbanization,13255908,12
1987,4: Consequences to species/landscapes,urbanization,14598709,33
1988,4: Consequences to species/landscapes,urbanization,15573940,29
1989,4: Consequences to species/landscapes,urbanization,15966033,23
1990,4: Consequences to species/landscapes,urbanization,16534942,61
1991,4: Consequences to species/landscapes,urbanization,17585954,36
1992,4: Consequences to species/landscapes,urbanization,18582976,83
1993,4: Consequences to species/landscapes,urbanization,19158560,64
1994,4: Consequences to species/landscapes,urbanization,20273048,98
1995,4: Consequences to species/landscapes,urbanization,21582533,113
1996,4: Consequences to species/landscapes,urbanization,23433482,172
1997,4: Consequences to species/landscapes,urbanization,24142578,64
1998,4: Consequences to species/landscapes,urbanization,26454637,148
1999,4: Consequences to species/landscapes,urbanization,26387547,215
2000,4: Consequences to species/landscapes,urbanization,28146960,174
2001,4: Consequences to species/landscapes,urbanization,30114953,276
2002,4: Consequences to species/landscapes,urbanization,29304753,304
2003,4: Consequences to species/landscapes,urbanization,30981377,454
2004,4: Consequences to species/landscapes,urbanization,31953113,414
2005,4: Consequences to species/landscapes,urbanization,34738168,465
2006,4: Consequences to species/landscapes,urbanization,36837237,617
2007,4: Consequences to species/landscapes,urbanization,36641945,541
2008,4: Consequences to species/landscapes,urbanization,39330183,971
2009,4: Consequences to species/landscapes,urbanization,40377665,770
2010,4: Consequences to species/landscapes,urbanization,38030234,921
2011,4: Consequences to species/landscapes,urbanization,39815988,1086
1920,5: Species/resource exploitation,fishing,1238345,6
1921,5: Species/resource exploitation,fishing,1161623,34
1922,5: Species/resource exploitation,fishing,1227253,24
1923,5: Species/resource exploitation,fishing,1410471,10
1924,5: Species/resource exploitation,fishing,1420599,8
1925,5: Species/resource exploitation,fishing,1665928,4
1926,5: Species/resource exploitation,fishing,1904958,111
1927,5: Species/resource exploitation,fishing,1785362,93
1928,5: Species/resource exploitation,fishing,1938784,21
1929,5: Species/resource exploitation,fishing,1953262,20
1930,5: Species/resource exploitation,fishing,2111981,9
1931,5: Species/resource exploitation,fishing,2434124,21
1932,5: Species/resource exploitation,fishing,2400513,74
1933,5: Species/resource exploitation,fishing,2136969,11
1934,5: Species/resource exploitation,fishing,2445175,66
1935,5: Species/resource exploitation,fishing,2536260,12
1936,5: Species/resource exploitation,fishing,2751507,16
1937,5: Species/resource exploitation,fishing,2976473,19
1938,5: Species/resource exploitation,fishing,2886297,43
1939,5: Species/resource exploitation,fishing,2840157,71
1940,5: Species/resource exploitation,fishing,3000307,26
1941,5: Species/resource exploitation,fishing,2759525,231
1942,5: Species/resource exploitation,fishing,2730695,67
1943,5: Species/resource exploitation,fishing,2367394,49
1944,5: Species/resource exploitation,fishing,2209069,18
1945,5: Species/resource exploitation,fishing,2185186,104
1946,5: Species/resource exploitation,fishing,2461581,81
1947,5: Species/resource exploitation,fishing,2615111,99
1948,5: Species/resource exploitation,fishing,2631628,67
1949,5: Species/resource exploitation,fishing,2804409,46
1950,5: Species/resource exploitation,fishing,3153253,88
1951,5: Species/resource exploitation,fishing,3011208,84
1952,5: Species/resource exploitation,fishing,3139138,163
