year,panel,gram_canonical,total_words,total
1993,5: Species/resource exploitation,fishing,11863228,625
1994,5: Species/resource exploitation,fishing,12424547,415
1995,5: Species/resource exploitation,fishing,13968243,1122
1996,5: Species/resource exploitation,fishing,15100715,991
1997,5: Species/resource exploitation,fishing,15395967,649
1998,5: Species/resource exploitation,fishing,16912010,1805
1999,5: Species/resource exploitation,fishing,16924957,847
2000,5: Species/resource exploitation,fishing,18064233,1020
2001,5: Species/resource exploitation,fishing,19322097,1770
2002,5: Species/resource exploitation,fishing,18790584,1671
2003,5: Species/resource exploitation,fishing,20408258,2059
2004,5: Species/resource exploitation,fishing,20858212,1701
2005,5: Species/resource exploitation,fishing,21777074,3172
2006,5: Species/resource exploitation,fishing,23460538,2629
2007,5: Species/resource exploitation,fishing,23407699,3006
2008,5: Species/resource exploitation,fishing,26392520,3473
2009,5: Species/resource exploitation,fishing,26767306,2448
2010,5: Species/resource exploitation,fishing,23931224,3758
2011,5: Species/resource exploitation,fishing,24867009,3208
1920,5: Species/resource exploitation,harvesting,630090,6
1921,5: Species/resource exploitation,harvesting,589125,1
1922,5: Species/resource exploitation,harvesting,536084,1
1923,5: Species/resource exploitation,harvesting,711435,2
1924,5: Species/resource exploitation,harvesting,684937,2
1925,5: Species/resource exploitation,harvesting,860483,2
1927,5: Species/resource exploitation,harvesting,797713,2
1932,5: Species/resource exploitation,harvesting,1186501,3
1933,5: Species/resource exploitation,harvesting,898679,9
1934,5: Species/resource exploitation,harvesting,1224182,4
1935,5: Species/resource exploitation,harvesting,1180563,5
1936,5: Species/resource exploitation,harvesting,1205270,3
1937,5: Species/resource exploitation,harvesting,1333413,8
1938,5: Species/resource exploitation,harvesting,1096306,1
1939,5: Species/resource exploitation,harvesting,977570,1
1940,5: Species/resource exploitation,harvesting,1030652,3
1942,5: Species/resource exploitation,harvesting,923110,1
1943,5: Species/resource exploitation,harvesting,781624,5
1944,5: Species/resource exploitation,harvesting,802533,5
1945,5: Species/resource exploitation,harvesting,695500,3
1946,5: Species/resource exploitation,harvesting,906932,8
1947,5: Species/resource exploitation,harvesting,1034692,13
1948,5: Species/resource exploitation,harvesting,906817,1
1949,5: Species/resource exploitation,harvesting,949573,10
1950,5: Species/resource exploitation,harvesting,1257239,22
1951,5: Species/resource exploitation,harvesting,1272147,1
1952,5: Species/resource exploitation,harvesting,1338935,5
1953,5: Species/resource exploitation,harvesting,1246757,6
1954,5: Species/resource exploitation,harvesting,1348685,6
1955,5: Species/resource exploitation,harvesting,1510331,12
1956,5: Species/resource exploitation,harvesting,1486176,4
1957,5: Species/resource exploitation,harvesting,1535449,4
1958,5: Species/resource exploitation,harvesting,1709098,28
1959,5: Species/resource exploitation,harvesting,1586959,19
1960,5: Species/resource exploitation,harvesting,1782508,12
1961,5: Species/resource exploitation,harvesting,1765657,4
1962,5: Species/resource exploitation,harvesting,1753664,14
1963,5: Species/resource exploitation,harvesting,1844840,22
1964,5: Species/resource exploitation,harvesting,2285016,22
1965,5: Species/resource exploitation,harvesting,2366519,23
1966,5: Species/resource exploitation,harvesting,2646845,49
1967,5: Species/resource exploitation,harvesting,2436421,49
1968,5: Species/resource exploitation,harvesting,2817575,39
1969,5: Species/resource exploitation,harvesting,3165729,24
1970,5: Species/resource exploitation,harvesting,3398488,68
1971,5: Species/resource exploitation,harvesting,3876617,24
1972,5: Species/resource exploitation,harvesting,3861897,51
1973,5: Species/resource exploitation,harvesting,3944110,123
1974,5: Species/resource exploitation,harvesting,4327880,117
1975,5: Species/resource exploitation,harvesting,4926792,105
1976,5: Species/resource exploitation,harvesting,4851135,133
1977,5: Species/resource exploitation,harvesting,5986495,214
1978,5: Species/resource exploitation,harvesting,5653233,242
1979,5: Species/resource exploitation,harvesting,5693994,186
1980,5: Species/resource exploitation,harvesting,6331998,172
1981,5: Species/resource exploitation,harvesting,6748054,190
1982,5: Species/resource exploitation,harvesting,6661455,143
1983,5: Species/resource exploitation,harvesting,7131449,241
1984,5: Species/resource exploitation,harvesting,7405435,295
1985,5: Species/resource exploitation,harvesting,7790280,226
1986,5: Species/resource exploitation,harvesting,7205017,316
1987,5: Species/resource exploitation,harvesting,8232279,263
1988,5: Species/resource exploitation,harvesting,9127375,250
1989,5: Species/resource exploitation,harvesting,9187930,378
1990,5: Species/resource exploitation,harvesting,9827250,236
1991,5: Species/resource exploitation,harvesting,10692126,317
1992,5: Species/resource exploitation,harvesting,11532841,459
1993,5: Species/resource exploitation,harvesting,11863228,438
1994,5: Species/resource exploitation,harvesting,12424547,531
1995,5: Species/resource exploitation,harvesting,13968243,865
1996,5: Species/resource exploitation,harvesting,15100715,1009
1997,5: Species/resource exploitation,harvesting,15395967,969
1998,5: Species/resource exploitation,harvesting,16912010,892
1999,5: Species/resource exploitation,harvesting,16924957,916
2000,5: Species/resource exploitation,harvesting,18064233,1077
2001,5: Species/resource exploitation,harvesting,19322097,893
2002,5: Species/resource exploitation,harvesting,18790584,1169
2003,5: Species/resource exploitation,harvesting,20408258,1008
2004,5: Species/resource exploitation,harvesting,20858212,1082
2005,5: Species/resource exploitation,harvesting,21777074,1404
2006,5: Species/resource exploitation,harvesting,23460538,1387
2007,5: Species/resource exploitation,harvesting,23407699,1399
2008,5: Species/resource exploitation,harvesting,26392520,1696
2009,5: Species/resource exploitation,harvesting,26767306,1285
2010,5: Species/resource exploitation,harvesting,23931224,1165
2011,5: Species/resource exploitation,harvesting,24867009,1443
1920,5: Species/resource exploitation,hunting,630090,2
1921,5: Species/resource exploitation,hunting,589125,14
1922,5: Species/resource exploitation,hunting,536084,27
1923,5: Species/resource exploitation,hunting,711435,4
1924,5: Species/resource exploitation,hunting,684937,12
1925,5: Species/resource exploitation,hunting,860483,4
1926,5: Species/resource exploitation,hunting,824677,2
1927,5: Species/resource exploitation,hunting,797713,4
1928,5: Species/resource exploitation,hunting,889702,8
1929,5: Species/resource exploitation,hunting,880254,4
1930,5: Species/resource exploitation,hunting,940855,15
1931,5: Species/resource exploitation,hunting,1279796,10
1932,5: Species/resource exploitation,hunting,1186501,6
1933,5: Species/resource exploitation,hunting,898679,7
1934,5: Species/resource exploitation,hunting,1224182,4
1935,5: Species/resource exploitation,hunting,1180563,13
1936,5: Species/resource exploitation,hunting,1205270,20
1937,5: Species/resource exploitation,hunting,1333413,11
1938,5: Species/resource exploitation,hunting,1096306,35
1939,5: Species/resource exploitation,hunting,977570,12
1940,5: Species/resource exploitation,hunting,1030652,9
1941,5: Species/resource exploitation,hunting,870866,45
1942,5: Species/resource exploitation,hunting,923110,13
1943,5: Species/resource exploitation,hunting,781624,111
1944,5: Species/resource exploitation,hunting,802533,10
1945,5: Species/resource exploitation,hunting,695500,33
1946,5: Species/resource exploitation,hunting,906932,5
1947,5: Species/resource exploitation,hunting,1034692,24
1948,5: Species/resource exploitation,hunting,906817,9
1949,5: Species/resource exploitation,hunting,949573,13
1950,5: Species/resource exploitation,hunting,1257239,89
1951,5: Species/resource exploitation,hunting,1272147,61
1952,5: Species/resource exploitation,hunting,1338935,10
1953,5: Species/resource exploitation,hunting,1246757,57
1954,5: Species/resource exploitation,hunting,1348685,26
1955,5: Species/resource exploitation,hunting,1510331,48
1956,5: Species/resource exploitation,hunting,1486176,5
1957,5: Species/resource exploitation,hunting,1535449,61
1958,5: Species/resource exploitation,hunting,1709098,13
1959,5: Species/resource exploitation,hunting,1586959,12
1960,5: Species/resource exploitation,hunting,1782508,21
1961,5: Species/resource exploitation,hunting,1765657,12
1962,5: Species/resource exploitation,hunting,1753664,31
1963,5: Species/resource exploitation,hunting,1844840,12
1964,5: Species/resource exploitation,hunting,2285016,17
1965,5: Species/resource exploitation,hunting,2366519,35
1966,5: Species/resource exploitation,hunting,2646845,67
1967,5: Species/resource exploitation,hunting,2436421,119
1968,5: Species/resource exploitation,hunting,2817575,99
1969,5: Species/resource exploitation,hunting,3165729,79
1970,5: Species/resource exploitation,hunting,3398488,152
1971,5: Species/resource exploitation,hunting,3876617,129
1972,5: Species/resource exploitation,hunting,3861897,194
1973,5: Species/resource exploitation,hunting,3944110,90
1974,5: Species/resource exploitation,hunting,4327880,192
1975,5: Species/resource exploitation,hunting,4926792,189
1976,5: Species/resource exploitation,hunting,4851135,198
1977,5: Species/resource exploitation,hunting,5986495,302
1978,5: Species/resource exploitation,hunting,5653233,363
1979,5: Species/resource exploitation,hunting,5693994,469
1980,5: Species/resource exploitation,hunting,6331998,302
1981,5: Species/resource exploitation,hunting,6748054,660
1982,5: Species/resource exploitation,hunting,6661455,345
1983,5: Species/resource exploitation,hunting,7131449,402
1984,5: Species/resource exploitation,hunting,7405435,482
1985,5: Species/resource exploitation,hunting,7790280,644
1986,5: Species/resource exploitation,hunting,7205017,661
1987,5: Species/resource exploitation,hunting,8232279,457
1988,5: Species/resource exploitation,hunting,9127375,906
1989,5: Species/resource exploitation,hunting,9187930,574
1990,5: Species/resource exploitation,hunting,9827250,416
1991,5: Species/resource exploitation,hunting,10692126,742
1992,5: Species/resource exploitation,hunting,11532841,833
1993,5: Species/resource exploitation,hunting,11863228,812
1994,5: Species/resource exploitation,hunting,12424547,649
1995,5: Species/resource exploitation,hunting,13968243,798
1996,5: Species/resource exploitation,hunting,15100715,912
1997,5: Species/resource exploitation,hunting,15395967,1464
1998,5: Species/resource exploitation,hunting,16912010,1099
1999,5: Species/resource exploitation,hunting,16924957,1033
2000,5: Species/resource exploitation,hunting,18064233,1314
2001,5: Species/resource exploitation,hunting,19322097,1118
2002,5: Species/resource exploitation,hunting,18790584,1313
2003,5: Species/resource exploitation,hunting,20408258,1468
2004,5: Species/resource exploitation,hunting,20858212,1478
2005,5: Species/resource exploitation,hunting,21777074,1728
2006,5: Species/resource exploitation,hunting,23460538,1490
2007,5: Species/resource exploitation,hunting,23407699,2414
2008,5: Species/resource exploitation,hunting,26392520,1876
2009,5: Species/resource exploitation,hunting,26767306,2490
2010,5: Species/resource exploitation,hunting,23931224,1935
2011,5: Species/resource exploitation,hunting,24867009,2274
1923,5: Species/resource exploitation,logging,711435,2
1924,5: Species/resource exploitation,logging,684937,2
1925,5: Species/resource exploitation,logging,860483,4
1926,5: Species/resource exploitation,logging,824677,1
1928,5: Species/resource exploitation,logging,889702,2
1929,5: Species/resource exploitation,logging,880254,4
1931,5: Species/resource exploitation,logging,1279796,2
1932,5: Species/resource exploitation,logging,1186501,4
1933,5: Species/resource exploitation,logging,898679,7
1934,5: Species/resource exploitation,logging,1224182,6
1935,5: Species/resource exploitation,logging,1180563,6
1936,5: Species/resource exploitation,logging,1205270,6
1937,5: Species/resource exploitation,logging,1333413,44
1938,5: Species/resource exploitation,logging,1096306,6
1939,5: Species/resource exploitation,logging,977570,1
1940,5: Species/resource exploitation,logging,1030652,20
1941,5: Species/resource exploitation,logging,870866,10
1942,5: Species/resource exploitation,logging,923110,23
1943,5: Species/resource exploitation,logging,781624,23
1944,5: Species/resource exploitation,logging,802533,1
1945,5: Species/resource exploitation,logging,695500,21
1947,5: Species/resource exploitation,logging,1034692,3
1948,5: Species/resource exploitation,logging,906817,2
1949,5: Species/resource exploitation,logging,949573,8
1950,5: Species/resource exploitation,logging,1257239,3
1951,5: Species/resource exploitation,logging,1272147,12
1952,5: Species/resource exploitation,logging,1338935,13
1953,5: Species/resource exploitation,logging,1246757,6
1954,5: Species/resource exploitation,logging,1348685,14
1955,5: Species/resource exploitation,logging,1510331,7
1956,5: Species/resource exploitation,logging,1486176,35
1957,5: Species/resource exploitation,logging,1535449,13
1958,5: Species/resource exploitation,logging,1709098,21
1959,5: Species/resource exploitation,logging,1586959,10
1960,5: Species/resource exploitation,logging,1782508,45
1961,5: Species/resource exploitation,logging,1765657,15
1962,5: Species/resource exploitation,logging,1753664,14
1963,5: Species/resource exploitation,logging,1844840,15
1964,5: Species/resource exploitation,logging,2285016,18
1965,5: Species/resource exploitation,logging,2366519,39
1966,5: Species/resource exploitation,logging,2646845,32
1967,5: Species/resource exploitation,logging,2436421,25
1968,5: Species/resource exploitation,logging,2817575,36
1969,5: Species/resource exploitation,logging,3165729,11
1970,5: Species/resource exploitation,logging,3398488,42
1971,5: Species/resource exploitation,logging,3876617,25
1972,5: Species/resource exploitation,logging,3861897,44
1973,5: Species/resource exploitation,logging,3944110,145
1974,5: Species/resource exploitation,logging,4327880,37
1975,5: Species/resource exploitation,logging,4926792,68
1976,5: Species/resource exploitation,logging,4851135,96
1977,5: Species/resource exploitation,logging,5986495,57
1978,5: Species/resource exploitation,logging,5653233,57
1979,5: Species/resource exploitation,logging,5693994,74
1980,5: Species/resource exploitation,logging,6331998,52
1981,5: Species/resource exploitation,logging,6748054,95
1982,5: Species/resource exploitation,logging,6661455,53
1983,5: Species/resource exploitation,logging,7131449,93
1984,5: Species/resource exploitation,logging,7405435,127
1985,5: Species/resource exploitation,logging,7790280,183
1986,5: Species/resource exploitation,logging,7205017,257
1987,5: Species/resource exploitation,logging,8232279,143
1988,5: Species/resource exploitation,logging,9127375,211
1989,5: Species/resource exploitation,logging,9187930,333
1990,5: Species/resource exploitation,logging,9827250,277
1991,5: Species/resource exploitation,logging,10692126,237
1992,5: Species/resource exploitation,logging,11532841,764
1993,5: Species/resource exploitation,logging,11863228,696
1994,5: Species/resource exploitation,logging,12424547,537
1995,5: Species/resource exploitation,logging,13968243,637
1996,5: Species/resource exploitation,logging,15100715,1237
1997,5: Species/resource exploitation,logging,15395967,907
1998,5: Species/resource exploitation,logging,16912010,1032
1999,5: Species/resource exploitation,logging,16924957,735
2000,5: Species/resource exploitation,logging,18064233,1408
2001,5: Species/resource exploitation,logging,19322097,1360
2002,5: Species/resource exploitation,logging,18790584,1257
2003,5: Species/resource exploitation,logging,20408258,1133
2004,5: Species/resource exploitation,logging,20858212,1252
2005,5: Species/resource exploitation,logging,21777074,1301
2006,5: Species/resource exploitation,logging,23460538,1556
2007,5: Species/resource exploitation,logging,23407699,1164
2008,5: Species/resource exploitation,logging,26392520,1567
2009,5: Species/resource exploitation,logging,26767306,1669
2010,5: Species/resource exploitation,logging,23931224,1183
2011,5: Species/resource exploitation,logging,24867009,1549
1920,5: Species/resource exploitation,mining,630090,11
1921,5: Species/resource exploitation,mining,589125,1
1922,5: Species/resource exploitation,mining,536084,21
1923,5: Species/resource exploitation,mining,711435,19
1924,5: Species/resource exploitation,mining,684937,5
1925,5: Species/resource exploitation,mining,860483,17
1926,5: Species/resource exploitation,mining,824677,4
1927,5: Species/resource exploitation,mining,797713,4
1928,5: Species/resource exploitation,mining,889702,20
1929,5: Species/resource exploitation,mining,880254,19
1930,5: Species/resource exploitation,mining,940855,6
1931,5: Species/resource exploitation,mining,1279796,6
1932,5: Species/resource exploitation,mining,1186501,14
1933,5: Species/resource exploitation,mining,898679,17
1934,5: Species/resource exploitation,mining,1224182,10
1935,5: Species/resource exploitation,mining,1180563,8
1936,5: Species/resource exploitation,mining,1205270,10
1937,5: Species/resource exploitation,mining,1333413,7
1938,5: Species/resource exploitation,mining,1096306,10
1939,5: Species/resource exploitation,mining,977570,8
1940,5: Species/resource exploitation,mining,1030652,14
1941,5: Species/resource exploitation,mining,870866,17
1942,5: Species/resource exploitation,mining,923110,8
1943,5: Species/resource exploitation,mining,781624,3
1944,5: Species/resource exploitation,mining,802533,2
1945,5: Species/resource exploitation,mining,695500,5
1946,5: Species/resource exploitation,mining,906932,4
1947,5: Species/resource exploitation,mining,1034692,5
1948,5: Species/resource exploitation,mining,906817,7
1949,5: Species/resource exploitation,mining,949573,8
1950,5: Species/resource exploitation,mining,1257239,17
1951,5: Species/resource exploitation,mining,1272147,9
1952,5: Species/resource exploitation,mining,1338935,15
1953,5: Species/resource exploitation,mining,1246757,10
1954,5: Species/resource exploitation,mining,1348685,8
1955,5: Species/resource exploitation,mining,1510331,14
1956,5: Species/resource exploitation,mining,1486176,14
1957,5: Species/resource exploitation,mining,1535449,14
1958,5: Species/resource exploitation,mining,1709098,19
1959,5: Species/resource exploitation,mining,1586959,13
1960,5: Species/resource exploitation,mining,1782508,9
1961,5: Species/resource exploitation,mining,1765657,8
1962,5: Species/resource exploitation,mining,1753664,16
1963,5: Species/resource exploitation,mining,1844840,16
1964,5: Species/resource exploitation,mining,2285016,15
1965,5: Species/resource exploitation,mining,2366519,14
1966,5: Species/resource exploitation,mining,2646845,18
1967,5: Species/resource exploitation,mining,2436421,14
1968,5: Species/resource exploitation,mining,2817575,25
1969,5: Species/resource exploitation,mining,3165729,37
1970,5: Species/resource exploitation,mining,3398488,33
1971,5: Species/resource exploitation,mining,3876617,96
1972,5: Species/resource exploitation,mining,3861897,48
1973,5: Species/resource exploitation,mining,3944110,63
1974,5: Species/resource exploitation,mining,4327880,98
1975,5: Species/resource exploitation,mining,4926792,84
1976,5: Species/resource exploitation,mining,4851135,84
1977,5: Species/resource exploitation,mining,5986495,108
1978,5: Species/resource exploitation,mining,5653233,83
1979,5: Species/resource exploitation,mining,5693994,175
1980,5: Species/resource exploitation,mining,6331998,146
1981,5: Species/resource exploitation,mining,6748054,208
1982,5: Species/resource exploitation,mining,6661455,169
1983,5: Species/resource exploitation,mining,7131449,180
1984,5: Species/resource exploitation,mining,7405435,277
1985,5: Species/resource exploitation,mining,7790280,214
1986,5: Species/resource exploitation,mining,7205017,206
1987,5: Species/resource exploitation,mining,8232279,239
1988,5: Species/resource exploitation,mining,9127375,364
1989,5: Species/resource exploitation,mining,9187930,272
1990,5: Species/resource exploitation,mining,9827250,295
1991,5: Species/resource exploitation,mining,10692126,319
1992,5: Species/resource exploitation,mining,11532841,355
1993,5: Species/resource exploitation,mining,11863228,316
1994,5: Species/resource exploitation,mining,12424547,338
1995,5: Species/resource exploitation,mining,13968243,503
1996,5: Species/resource exploitation,mining,15100715,575
1997,5: Species/resource exploitation,mining,15395967,736
1998,5: Species/resource exploitation,mining,16912010,640
1999,5: Species/resource exploitation,mining,16924957,495
2000,5: Species/resource exploitation,mining,18064233,431
2001,5: Species/resource exploitation,mining,19322097,433
2002,5: Species/resource exploitation,mining,18790584,534
2003,5: Species/resource exploitation,mining,20408258,618
2004,5: Species/resource exploitation,mining,20858212,721
2005,5: Species/resource exploitation,mining,21777074,571
2006,5: Species/resource exploitation,mining,23460538,441
2007,5: Species/resource exploitation,mining,23407699,625
2008,5: Species/resource exploitation,mining,26392520,892
2009,5: Species/resource exploitation,mining,26767306,742
2010,5: Species/resource exploitation,mining,23931224,603
2011,5: Species/resource exploitation,mining,24867009,816
1934,5: Species/resource exploitation,poaching,1224182,2
1938,5: Species/resource exploitation,poaching,1096306,1
1939,5: Species/resource exploitation,poaching,977570,1
1941,5: Species/resource exploitation,poaching,870866,1
1942,5: Species/resource exploitation,poaching,923110,2
1943,5: Species/resource exploitation,poaching,781624,1
1967,5: Species/resource exploitation,poaching,2436421,3
1970,5: Species/resource exploitation,poaching,3398488,6
1971,5: Species/resource exploitation,poaching,3876617,5
1972,5: Species/resource exploitation,poaching,3861897,1
1973,5: Species/resource exploitation,poaching,3944110,3
1974,5: Species/resource exploitation,poaching,4327880,5
1975,5: Species/resource exploitation,poaching,4926792,1
1976,5: Species/resource exploitation,poaching,4851135,7
1977,5: Species/resource exploitation,poaching,5986495,9
1978,5: Species/resource exploitation,poaching,5653233,6
1979,5: Species/resource exploitation,poaching,5693994,7
1980,5: Species/resource exploitation,poaching,6331998,6
1981,5: Species/resource exploitation,poaching,6748054,8
1982,5: Species/resource exploitation,poaching,6661455,31
1983,5: Species/resource exploitation,poaching,7131449,19
1984,5: Species/resource exploitation,poaching,7405435,12
1985,5: Species/resource exploitation,poaching,7790280,16
1986,5: Species/resource exploitation,poaching,7205017,14
1987,5: Species/resource exploitation,poaching,8232279,23
1988,5: Species/resource exploitation,poaching,9127375,25
1989,5: Species/resource exploitation,poaching,9187930,6
1990,5: Species/resource exploitation,poaching,9827250,64
1991,5: Species/resource exploitation,poaching,10692126,33
1992,5: Species/resource exploitation,poaching,11532841,78
1993,5: Species/resource exploitation,poaching,11863228,69
1994,5: Species/resource exploitation,poaching,12424547,42
1995,5: Species/resource exploitation,poaching,13968243,133
1996,5: Species/resource exploitation,poaching,15100715,118
1997,5: Species/resource exploitation,poaching,15395967,120
1998,5: Species/resource exploitation,poaching,16912010,170
1999,5: Species/resource exploitation,poaching,16924957,63
2000,5: Species/resource exploitation,poaching,18064233,112
2001,5: Species/resource exploitation,poaching,19322097,221
2002,5: Species/resource exploitation,poaching,18790584,90
2003,5: Species/resource exploitation,poaching,20408258,77
2004,5: Species/resource exploitation,poaching,20858212,86
2005,5: Species/resource exploitation,poaching,21777074,110
2006,5: Species/resource exploitation,poaching,23460538,127
2007,5: Species/resource exploitation,poaching,23407699,126
2008,5: Species/resource exploitation,poaching,26392520,349
2009,5: Species/resource exploitation,poaching,26767306,299
2010,5: Species/resource exploitation,poaching,23931224,132
2011,5: Species/resource exploitation,poaching,24867009,211
1941,6: Geographic protection,marine protected area,870866,1
1942,6: Geographic protection,marine protected area,923110,1
1949,6: Geographic protection,marine protected area,949573,1
1961,6: Geographic protection,marine protected area,1765657,1
1969,6: Geographic protection,marine protected area,3165729,17
1972,6: Geographic protection,marine protected area,3861897,1
1974,6: Geographic protection,marine protected area,4327880,1
1975,6: Geographic protection,marine protected area,4926792,13
1976,6: Geographic protection,marine protected area,4851135,140
1977,6: Geographic protection,marine protected area,5986495,14
1978,6: Geographic protection,marine protected area,5653233,84
1979,6: Geographic protection,marine protected area,5693994,174
1980,6: Geographic protection,marine protected area,6331998,122
1981,6: Geographic protection,marine protected area,6748054,258
1982,6: Geographic protection,marine protected area,6661455,235
1983,6: Geographic protection,marine protected area,7131449,369
1984,6: Geographic protection,marine protected area,7405435,352
1985,6: Geographic protection,marine protected area,7790280,421
1986,6: Geographic protection,marine protected area,7205017,342
1987,6: Geographic protection,marine protected area,8232279,219
1988,6: Geographic protection,marine protected area,9127375,275
1989,6: Geographic protection,marine protected area,9187930,263
1990,6: Geographic protection,marine protected area,9827250,235
1991,6: Geographic protection,marine protected area,10692126,324
1992,6: Geographic protection,marine protected area,11532841,208
1993,6: Geographic protection,marine protected area,11863228,249
1994,6: Geographic protection,marine protected area,12424547,394
1995,6: Geographic protection,marine protected area,13968243,188
1996,6: Geographic protection,marine protected area,15100715,430
1997,6: Geographic protection,marine protected area,15395967,168
1998,6: Geographic protection,marine protected area,16912010,269
1999,6: Geographic protection,marine protected area,16924957,395
2000,6: Geographic protection,marine protected area,18064233,296
2001,6: Geographic protection,marine protected area,19322097,465
2002,6: Geographic protection,marine protected area,18790584,551
2003,6: Geographic protection,marine protected area,20408258,716
2004,6: Geographic protection,marine protected area,20858212,931
2005,6: Geographic protection,marine protected area,21777074,858
2006,6: Geographic protection,marine protected area,23460538,493
2007,6: Geographic protection,marine protected area,23407699,945
2008,6: Geographic protection,marine protected area,26392520,957
2009,6: Geographic protection,marine protected area,26767306,1460
2010,6: Geographic protection,marine protected area,23931224,1870
2011,6: Geographic protection,marine protected area,24867009,1128
2012,6: Geographic protection,marine protected area,17761987,204
2013,6: Geographic protection,marine protected area,18742838,201
2014,6: Geographic protection,marine protected area,10049228,116
1920,6: Geographic protection,park,630090,46
1921,6: Geographic protection,park,589125,18
1922,6: Geographic protection,park,536084,81
1923,6: Geographic protection,park,711435,110
1924,6: Geographic protection,park,684937,19
1925,6: Geographic protection,park,860483,10
1926,6: Geographic protection,park,824677,30
1927,6: Geographic protection,park,797713,7
1928,6: Geographic protection,park,889702,30
1929,6: Geographic protection,park,880254,37
1930,6: Geographic protection,park,940855,36
1931,6: Geographic protection,park,1279796,88
1932,6: Geographic protection,park,1186501,141
1933,6: Geographic protection,park,898679,96
1934,6: Geographic protection,park,1224182,37
1935,6: Geographic protection,park,1180563,74
1936,6: Geographic protection,park,1205270,55
1937,6: Geographic protection,park,1333413,80
1938,6: Geographic protection,park,1096306,97
1939,6: Geographic protection,park,977570,91
1940,6: Geographic protection,park,1030652,238
1941,6: Geographic protection,park,870866,436
1942,6: Geographic protection,park,923110,207
1943,6: Geographic protection,park,781624,50
1944,6: Geographic protection,park,802533,74
1945,6: Geographic protection,park,695500,92
1946,6: Geographic protection,park,906932,91
1947,6: Geographic protection,park,1034692,79
1948,6: Geographic protection,park,906817,167
1949,6: Geographic protection,park,949573,81
1950,6: Geographic protection,park,1257239,127
1951,6: Geographic protection,park,1272147,144
1952,6: Geographic protection,park,1338935,156
1953,6: Geographic protection,park,1246757,199
1954,6: Geographic protection,park,1348685,216
1955,6: Geographic protection,park,1510331,172
1956,6: Geographic protection,park,1486176,359
1957,6: Geographic protection,park,1535449,115
1958,6: Geographic protection,park,1709098,213
1959,6: Geographic protection,park,1586959,264
1960,6: Geographic protection,park,1782508,196
1961,6: Geographic protection,park,1765657,273
1962,6: Geographic protection,park,1753664,215
1963,6: Geographic protection,park,1844840,162
1964,6: Geographic protection,park,2285016,295
1965,6: Geographic protection,park,2366519,217
1966,6: Geographic protection,park,2646845,285
1967,6: Geographic protection,park,2436421,341
1968,6: Geographic protection,park,2817575,462
1969,6: Geographic protection,park,3165729,315
1970,6: Geographic protection,park,3398488,594
1971,6: Geographic protection,park,3876617,538
1972,6: Geographic protection,park,3861897,610
1973,6: Geographic protection,park,3944110,587
1974,6: Geographic protection,park,4327880,541
1975,6: Geographic protection,park,4926792,621
1976,6: Geographic protection,park,4851135,689
1977,6: Geographic protection,park,5986495,536
1978,6: Geographic protection,park,5653233,820
1979,6: Geographic protection,park,5693994,706
1980,6: Geographic protection,park,6331998,878
1981,6: Geographic protection,park,6748054,975
1982,6: Geographic protection,park,6661455,1561
1983,6: Geographic protection,park,7131449,1347
1984,6: Geographic protection,park,7405435,896
1985,6: Geographic protection,park,7790280,920
1986,6: Geographic protection,park,7205017,1038
1987,6: Geographic protection,park,8232279,1334
1988,6: Geographic protection,park,9127375,1992
1989,6: Geographic protection,park,9187930,1768
1990,6: Geographic protection,park,9827250,1759
1991,6: Geographic protection,park,10692126,2149
1992,6: Geographic protection,park,11532841,2634
1993,6: Geographic protection,park,11863228,2633
1994,6: Geographic protection,park,12424547,2531
1995,6: Geographic protection,park,13968243,3475
1996,6: Geographic protection,park,15100715,3879
1997,6: Geographic protection,park,15395967,3091
1998,6: Geographic protection,park,16912010,3510
1999,6: Geographic protection,park,16924957,4035
2000,6: Geographic protection,park,18064233,4178
2001,6: Geographic protection,park,19322097,4115
2002,6: Geographic protection,park,18790584,4101
2003,6: Geographic protection,park,20408258,4213
2004,6: Geographic protection,park,20858212,5200
2005,6: Geographic protection,park,21777074,4890
2006,6: Geographic protection,park,23460538,4879
2007,6: Geographic protection,park,23407699,5861
2008,6: Geographic protection,park,26392520,5393
2009,6: Geographic protection,park,26767306,4947
2010,6: Geographic protection,park,23931224,4908
2011,6: Geographic protection,park,24867009,5498
1920,6: Geographic protection,preserve,630090,10
1921,6: Geographic protection,preserve,589125,5
1922,6: Geographic protection,preserve,536084,13
1923,6: Geographic protection,preserve,711435,12
1924,6: Geographic protection,preserve,684937,7
1925,6: Geographic protection,preserve,860483,5
1926,6: Geographic protection,preserve,824677,10
1927,6: Geographic protection,preserve,797713,13
1928,6: Geographic protection,preserve,889702,11
1929,6: Geographic protection,preserve,880254,7
1930,6: Geographic protection,preserve,940855,7
1931,6: Geographic protection,preserve,1279796,13
1932,6: Geographic protection,preserve,1186501,11
1933,6: Geographic protection,preserve,898679,10
1934,6: Geographic protection,preserve,1224182,24
1935,6: Geographic protection,preserve,1180563,18
1936,6: Geographic protection,preserve,1205270,20
1937,6: Geographic protection,preserve,1333413,9
1938,6: Geographic protection,preserve,1096306,16
1939,6: Geographic protection,preserve,977570,18
1940,6: Geographic protection,preserve,1030652,19
1941,6: Geographic protection,preserve,870866,27
1942,6: Geographic protection,preserve,923110,16
1943,6: Geographic protection,preserve,781624,12
