year,panel,gram_canonical,total_words,total
1950,6: Theories,theory of natural ...,1257239,3
1952,6: Theories,theory of natural ...,1338935,1
1953,6: Theories,theory of natural ...,1246757,5
1954,6: Theories,theory of natural ...,1348685,3
1955,6: Theories,theory of natural ...,1510331,6
1956,6: Theories,theory of natural ...,1486176,5
1959,6: Theories,theory of natural ...,1586959,7
1960,6: Theories,theory of natural ...,1782508,16
1961,6: Theories,theory of natural ...,1765657,9
1962,6: Theories,theory of natural ...,1753664,8
1963,6: Theories,theory of natural ...,1844840,9
1964,6: Theories,theory of natural ...,2285016,5
1965,6: Theories,theory of natural ...,2366519,9
1966,6: Theories,theory of natural ...,2646845,29
1967,6: Theories,theory of natural ...,2436421,7
1968,6: Theories,theory of natural ...,2817575,15
1969,6: Theories,theory of natural ...,3165729,8
1970,6: Theories,theory of natural ...,3398488,18
1971,6: Theories,theory of natural ...,3876617,9
1972,6: Theories,theory of natural ...,3861897,18
1973,6: Theories,theory of natural ...,3944110,9
1974,6: Theories,theory of natural ...,4327880,13
1975,6: Theories,theory of natural ...,4926792,22
1976,6: Theories,theory of natural ...,4851135,17
1977,6: Theories,theory of natural ...,5986495,20
1978,6: Theories,theory of natural ...,5653233,27
1979,6: Theories,theory of natural ...,5693994,42
1980,6: Theories,theory of natural ...,6331998,33
1981,6: Theories,theory of natural ...,6748054,38
1982,6: Theories,theory of natural ...,6661455,41
1983,6: Theories,theory of natural ...,7131449,29
1984,6: Theories,theory of natural ...,7405435,41
1985,6: Theories,theory of natural ...,7790280,32
1986,6: Theories,theory of natural ...,7205017,53
1987,6: Theories,theory of natural ...,8232279,46
1988,6: Theories,theory of natural ...,9127375,35
1989,6: Theories,theory of natural ...,9187930,24
1990,6: Theories,theory of natural ...,9827250,37
1991,6: Theories,theory of natural ...,10692126,37
1992,6: Theories,theory of natural ...,11532841,51
1993,6: Theories,theory of natural ...,11863228,52
1994,6: Theories,theory of natural ...,12424547,65
1995,6: Theories,theory of natural ...,13968243,60
1996,6: Theories,theory of natural ...,15100715,46
1997,6: Theories,theory of natural ...,15395967,57
1998,6: Theories,theory of natural ...,16912010,56
1999,6: Theories,theory of natural ...,16924957,49
2000,6: Theories,theory of natural ...,18064233,31
2001,6: Theories,theory of natural ...,19322097,39
2002,6: Theories,theory of natural ...,18790584,29
2003,6: Theories,theory of natural ...,20408258,32
2004,6: Theories,theory of natural ...,20858212,28
2005,6: Theories,theory of natural ...,21777074,31
2006,6: Theories,theory of natural ...,23460538,43
2007,6: Theories,theory of natural ...,23407699,46
2008,6: Theories,theory of natural ...,26392520,44
2009,6: Theories,theory of natural ...,26767306,54
2010,6: Theories,theory of natural ...,23931224,76
2011,6: Theories,theory of natural ...,24867009,30
2012,6: Theories,theory of natural ...,17761987,38
2013,6: Theories,theory of natural ...,18742838,27
2014,6: Theories,theory of natural ...,10049228,6
